id,Date,Ticker,Open,Close,High,Low,Volume
1095,2025-08-28,RELIANCE.NS,1389.9,1385.9,1392.2,1366.5,13161813
1096,2025-08-29,RELIANCE.NS,1381.1,1357.2,1403.5,1350.0,18758842
1097,2025-09-01,RELIANCE.NS,1356.0,1353.9,1363.2,1340.6,11232238
1098,2025-09-02,RELIANCE.NS,1354.8,1366.5,1384.5,1354.5,11517006
1099,2025-09-03,RELIANCE.NS,1369.7,1372.6,1376.5,1360.5,7847563
1100,2025-09-04,RELIANCE.NS,1371.8,1359.3,1374.0,1357.1,13223177
1101,2025-09-05,RELIANCE.NS,1363.0,1375.0,1381.0,1359.3,5777575
1102,2025-09-08,RELIANCE.NS,1380.0,1378.5,1386.0,1372.4,6986720
1103,2025-09-09,RELIANCE.NS,1376.6,1376.2,1381.2,1368.7,9754452
1104,2025-09-10,RELIANCE.NS,1383.9,1377.0,1388.5,1374.1,7790815
1105,2025-09-11,RELIANCE.NS,1376.0,1383.3,1385.5,1375.0,9766072
1106,2025-09-12,RELIANCE.NS,1383.3,1395.0,1396.3,1380.5,7403368
1107,2025-09-15,RELIANCE.NS,1393.0,1399.3,1400.8,1388.6,5396697
1108,2025-09-16,RELIANCE.NS,1404.7,1405.3,1408.0,1398.2,8686961
1109,2025-09-17,RELIANCE.NS,1407.0,1413.8,1416.2,1406.9,7519417
1110,2025-09-18,RELIANCE.NS,1420.4,1415.0,1422.0,1410.7,9332642
1111,2025-09-19,RELIANCE.NS,1414.9,1407.4,1417.0,1403.6,13461373
1112,2025-09-22,RELIANCE.NS,1403.9,1390.6,1410.7,1388.0,7757970
1113,2025-09-23,RELIANCE.NS,1391.0,1389.8,1395.0,1376.8,14014702
1114,2025-09-24,RELIANCE.NS,1385.3,1383.0,1396.0,1380.4,5922759
1115,2025-09-25,RELIANCE.NS,1381.3,1372.4,1384.5,1369.0,11411143
1116,2025-09-26,RELIANCE.NS,1372.0,1377.6,1382.7,1366.0,9879109
1117,2025-09-29,RELIANCE.NS,1381.6,1372.8,1389.0,1368.0,14231999
1118,2025-09-30,RELIANCE.NS,1377.1,1364.0,1377.1,1362.8,14604684
1119,2025-10-01,RELIANCE.NS,1367.0,1368.7,1378.6,1362.7,12045916
1120,2025-10-03,RELIANCE.NS,1363.2,1363.4,1371.6,1356.9,12842347
1121,2025-10-06,RELIANCE.NS,1360.0,1375.0,1377.4,1359.0,12396580
1122,2025-10-07,RELIANCE.NS,1376.0,1384.8,1395.9,1375.9,11244040
1123,2025-10-08,RELIANCE.NS,1384.8,1367.4,1389.0,1364.5,8525081
1124,2025-10-09,RELIANCE.NS,1374.0,1377.8,1380.0,1369.1,8826633
1125,2025-10-10,RELIANCE.NS,1377.8,1381.7,1388.0,1375.1,6373084
1126,2025-10-13,RELIANCE.NS,1376.9,1375.0,1377.7,1367.8,7600682
1127,2025-10-14,RELIANCE.NS,1380.0,1375.9,1388.0,1370.1,9768174
1128,2025-10-15,RELIANCE.NS,1383.0,1374.3,1384.0,1372.7,10882743
1129,2025-10-16,RELIANCE.NS,1375.1,1398.3,1400.5,1375.0,12315932
1130,2025-10-17,RELIANCE.NS,1401.0,1416.8,1423.3,1399.1,19335561
1131,2025-10-20,RELIANCE.NS,1440.0,1466.8,1473.8,1433.3,24721978
1132,2025-10-21,RELIANCE.NS,1468.0,1465.2,1474.0,1460.0,2066169
1133,2025-10-23,RELIANCE.NS,1475.0,1448.4,1482.9,1444.6,18707090
1134,2025-10-24,RELIANCE.NS,1450.0,1451.6,1459.8,1441.0,9700837
1135,2025-10-27,RELIANCE.NS,1463.0,1484.1,1485.0,1458.0,14113867
1136,2025-10-28,RELIANCE.NS,1484.1,1486.9,1492.0,1477.6,17631577
1137,2025-10-29,RELIANCE.NS,1490.0,1504.2,1508.3,1488.1,11884745
1138,2025-10-30,RELIANCE.NS,1500.0,1488.5,1503.1,1484.0,9318663
1139,2025-10-31,RELIANCE.NS,1490.4,1486.4,1497.5,1482.3,8758053
1140,2025-11-03,RELIANCE.NS,1486.0,1484.7,1495.0,1479.3,8452085
1141,2025-11-04,RELIANCE.NS,1483.9,1473.1,1492.8,1470.1,10007806
1142,2025-11-06,RELIANCE.NS,1484.0,1496.1,1501.6,1476.2,16772678
1143,2025-11-07,RELIANCE.NS,1494.6,1478.0,1498.4,1475.9,7821765
1144,2025-11-10,RELIANCE.NS,1477.9,1489.3,1501.0,1475.5,7068438
1145,2025-11-11,RELIANCE.NS,1497.0,1493.4,1498.8,1480.2,7127506
1146,2025-11-12,RELIANCE.NS,1505.0,1511.5,1524.7,1500.0,12384459
1147,2025-11-13,RELIANCE.NS,1515.0,1510.9,1522.1,1506.8,7196443
1148,2025-11-14,RELIANCE.NS,1505.5,1518.9,1520.9,1505.5,7682823
1149,2025-11-17,RELIANCE.NS,1520.9,1518.3,1523.7,1511.5,5871416
1150,2025-11-18,RELIANCE.NS,1521.7,1519.4,1527.8,1510.5,11045042
1151,2025-11-19,RELIANCE.NS,1517.4,1518.9,1522.3,1512.0,5692366
1152,2025-11-20,RELIANCE.NS,1530.0,1549.1,1550.9,1526.7,18171724
1153,2025-11-21,RELIANCE.NS,1541.0,1546.6,1557.8,1540.1,9615271
1154,2025-11-24,RELIANCE.NS,1550.0,1535.9,1550.0,1531.8,18433951
1155,2025-11-25,RELIANCE.NS,1535.9,1539.7,1559.6,1525.1,15033482
1156,2025-11-26,RELIANCE.NS,1542.3,1569.9,1571.6,1540.5,14054299
1157,2025-11-27,RELIANCE.NS,1575.0,1563.4,1575.5,1556.0,9794643
1158,2025-11-28,RELIANCE.NS,1568.0,1567.5,1581.3,1563.0,8959508
1159,2025-12-01,RELIANCE.NS,1575.0,1566.1,1577.5,1563.6,8920233
1160,2025-12-02,RELIANCE.NS,1561.1,1546.3,1567.5,1542.0,11389150
1161,2025-12-03,RELIANCE.NS,1545.2,1538.8,1552.4,1533.0,6090883
1162,2025-12-04,RELIANCE.NS,1536.0,1535.6,1560.5,1517.6,11867930
1163,2025-12-05,RELIANCE.NS,1530.4,1540.6,1545.8,1520.6,10183266
1164,2025-12-08,RELIANCE.NS,1539.2,1543.0,1551.0,1535.0,11301491
1165,2025-12-09,RELIANCE.NS,1540.3,1529.4,1542.5,1520.1,11503971
1166,2025-12-10,RELIANCE.NS,1534.0,1536.9,1547.5,1531.4,7991629
1167,2025-12-11,RELIANCE.NS,1536.9,1545.0,1550.0,1524.0,4706197
1168,2025-12-12,RELIANCE.NS,1550.8,1556.5,1559.8,1546.1,5106655
1169,2025-12-15,RELIANCE.NS,1551.2,1556.2,1558.6,1546.5,5774543
1170,2025-12-16,RELIANCE.NS,1545.0,1542.3,1551.7,1538.8,11731856
1171,2025-12-17,RELIANCE.NS,1550.0,1544.4,1550.0,1539.3,7116649
1172,2025-12-18,RELIANCE.NS,1535.2,1544.4,1551.5,1535.2,6580829
1173,2025-12-19,RELIANCE.NS,1554.4,1565.1,1574.2,1551.0,13937275
1174,2025-12-22,RELIANCE.NS,1573.5,1575.4,1577.5,1565.3,10184852
1175,2025-12-23,RELIANCE.NS,1580.9,1570.7,1580.9,1568.1,7506564
1176,2025-12-24,RELIANCE.NS,1572.7,1558.2,1575.7,1553.6,8815745
1177,2025-12-26,RELIANCE.NS,1554.7,1559.2,1561.0,1554.3,2311495
1178,2025-12-29,RELIANCE.NS,1554.9,1545.6,1558.1,1543.6,5972105
1179,2025-12-30,RELIANCE.NS,1547.0,1539.8,1553.6,1537.8,8815884
1180,2025-12-31,RELIANCE.NS,1541.0,1570.4,1577.0,1541.0,5771830
1181,2026-01-01,RELIANCE.NS,1573.7,1575.6,1592.5,1571.1,6408128
1182,2026-01-02,RELIANCE.NS,1580.0,1592.3,1594.6,1578.2,6602230
1183,2026-01-05,RELIANCE.NS,1593.0,1578.1,1611.8,1575.3,8704973
1184,2026-01-06,RELIANCE.NS,1569.0,1507.6,1569.0,1496.3,27417125
1185,2026-01-07,RELIANCE.NS,1510.0,1504.2,1520.0,1498.0,11199340
1186,2026-01-08,RELIANCE.NS,1500.0,1470.6,1503.9,1468.8,16518684
1187,2026-01-09,RELIANCE.NS,1465.0,1475.3,1479.9,1465.0,8335311
1188,2026-01-12,RELIANCE.NS,1475.3,1483.2,1485.3,1451.0,8883745
1189,2026-01-13,RELIANCE.NS,1485.0,1452.8,1485.8,1444.7,13499760
1190,2026-01-14,RELIANCE.NS,1444.0,1458.8,1467.0,1440.2,8321764
1191,2026-01-15,RELIANCE.NS,1458.8,1458.8,1458.8,1458.8,0
1192,2026-01-16,RELIANCE.NS,1458.8,1457.9,1480.0,1455.1,17167161
1193,2026-01-19,RELIANCE.NS,1450.6,1413.6,1450.6,1403.3,20392765
1194,2026-01-20,RELIANCE.NS,1410.7,1394.0,1416.0,1390.0,13189498
1195,2026-01-21,RELIANCE.NS,1389.5,1404.6,1412.9,1373.0,17352720
1196,2026-01-22,RELIANCE.NS,1410.1,1402.5,1419.5,1395.0,15721693
1197,2026-01-23,RELIANCE.NS,1401.8,1386.1,1407.0,1381.0,9837802
1198,2026-01-27,RELIANCE.NS,1380.0,1380.5,1391.6,1368.0,26302396
1199,2026-01-28,RELIANCE.NS,1385.0,1396.7,1409.9,1384.9,11121657
1200,2026-01-29,RELIANCE.NS,1402.9,1391.0,1402.9,1384.0,20846683
1201,2026-01-30,RELIANCE.NS,1382.6,1395.4,1398.0,1378.5,11239835
1202,2026-02-02,RELIANCE.NS,1340.0,1390.4,1392.9,1335.5,15711165
1203,2026-02-03,RELIANCE.NS,1473.9,1437.1,1489.5,1430.2,25456171
1204,2026-02-04,RELIANCE.NS,1444.0,1456.8,1464.0,1440.3,8333387
1205,2026-02-05,RELIANCE.NS,1457.0,1443.4,1461.5,1439.5,11763658
1206,2026-02-06,RELIANCE.NS,1441.5,1450.8,1452.8,1433.5,8277304
1207,2026-02-09,RELIANCE.NS,1458.0,1461.6,1465.9,1453.0,5775864
1208,2026-02-10,RELIANCE.NS,1471.0,1458.5,1471.0,1452.2,10259630
1209,2026-02-11,RELIANCE.NS,1459.6,1468.7,1470.0,1453.6,7106877
1210,2026-02-12,RELIANCE.NS,1470.0,1448.9,1473.0,1445.5,11135399
1211,2026-02-13,RELIANCE.NS,1445.5,1419.6,1450.7,1416.3,10755693
1212,2026-02-16,RELIANCE.NS,1420.1,1437.1,1439.6,1409.3,5896514
1213,2026-02-17,RELIANCE.NS,1431.1,1423.0,1431.8,1418.6,10731630
1214,2026-02-18,RELIANCE.NS,1427.0,1441.3,1442.1,1419.2,5521096
1215,2026-02-19,RELIANCE.NS,1443.0,1409.5,1443.0,1400.0,11884664
1216,2026-02-20,RELIANCE.NS,1409.5,1419.4,1427.4,1406.1,8177670
1217,2026-02-23,RELIANCE.NS,1425.0,1428.0,1434.9,1418.3,7758856
1218,2026-02-24,RELIANCE.NS,1425.3,1428.8,1433.3,1415.0,12529409
1219,2026-02-25,RELIANCE.NS,1435.0,1398.5,1440.5,1393.5,10728792
1220,2026-02-26,RELIANCE.NS,1398.5,1406.8,1412.9,1391.9,16683858
1221,2026-02-27,RELIANCE.NS,1398.0,1393.9,1410.4,1388.1,12031440
1222,2026-03-02,RELIANCE.NS,1375.5,1358.0,1378.6,1341.5,23728722
1223,2026-03-04,RELIANCE.NS,1330.0,1345.0,1352.8,1307.0,32495007
1224,2026-03-05,RELIANCE.NS,1353.1,1389.4,1399.0,1353.1,25957532
1225,2026-03-06,RELIANCE.NS,1396.5,1404.8,1424.3,1390.3,19311971
1226,2026-03-09,RELIANCE.NS,1375.0,1424.0,1429.4,1370.0,24870822
1227,2026-03-10,RELIANCE.NS,1430.6,1408.8,1431.5,1400.6,18071259
1228,2026-03-11,RELIANCE.NS,1424.9,1390.2,1434.0,1383.6,21848087
1229,2026-03-12,RELIANCE.NS,1390.0,1392.2,1410.9,1381.1,20939959
1230,2026-03-13,RELIANCE.NS,1385.2,1380.7,1400.8,1378.4,17265090
1231,2026-03-16,RELIANCE.NS,1380.0,1395.1,1397.3,1363.5,22837802
1232,2026-03-17,RELIANCE.NS,1399.0,1397.6,1405.9,1388.2,19007744
1233,2026-03-18,RELIANCE.NS,1397.2,1408.1,1412.9,1397.2,9559327
1234,2026-03-19,RELIANCE.NS,1388.0,1384.8,1415.7,1376.1,16498373
1235,2026-03-20,RELIANCE.NS,1398.0,1414.4,1430.0,1396.1,22994918
1236,2026-03-23,RELIANCE.NS,1400.0,1407.8,1415.6,1391.0,18979554
1237,2026-03-24,RELIANCE.NS,1420.0,1411.8,1422.4,1406.6,18620893
1238,2026-03-25,RELIANCE.NS,1420.0,1413.1,1430.5,1408.4,19041331
1239,2026-03-27,RELIANCE.NS,1401.0,1348.1,1404.7,1345.0,23266517
1240,2026-03-30,RELIANCE.NS,1335.0,1343.9,1365.0,1334.1,24393861
1241,2026-04-01,RELIANCE.NS,1384.2,1369.2,1384.4,1362.9,14404619
1242,2026-04-02,RELIANCE.NS,1357.0,1350.5,1358.2,1328.0,21280051
1243,2026-04-06,RELIANCE.NS,1359.0,1304.7,1359.0,1290.0,29274881
1244,2026-04-07,RELIANCE.NS,1295.0,1304.6,1308.3,1291.0,28388922
1245,2026-04-08,RELIANCE.NS,1349.0,1347.8,1350.6,1326.2,21817543
1246,2026-04-09,RELIANCE.NS,1346.0,1330.0,1350.0,1326.3,20725390
1247,2026-04-10,RELIANCE.NS,1337.0,1350.2,1352.3,1331.5,19364461
1248,2025-04-11,TCS.NS,3179.66,3123.55,3188.75,3098.9,7108961
1249,2025-04-15,TCS.NS,3203.68,3139.69,3203.68,3130.42,3512160
1250,2025-04-16,TCS.NS,3139.69,3164.44,3168.6,3121.14,2384391
1251,2025-04-17,TCS.NS,3137.08,3188.7,3193.24,3110.5,2932346
1252,2025-04-21,TCS.NS,3180.2,3210.64,3241.96,3174.4,2432946
1253,2025-04-22,TCS.NS,3211.61,3203.68,3222.53,3184.93,2710498
1254,2025-04-23,TCS.NS,3252.59,3298.99,3306.63,3225.82,3543923
1255,2025-04-24,TCS.NS,3287.49,3287.97,3298.51,3274.53,2252175
1256,2025-04-25,TCS.NS,3305.76,3332.82,3361.63,3291.26,2742991
1257,2025-04-28,TCS.NS,3320.25,3328.47,3342.29,3291.26,1593296
1258,2025-04-29,TCS.NS,3339.59,3356.5,3378.25,3315.81,1578332
1259,2025-04-30,TCS.NS,3356.02,3338.33,3392.65,3253.56,2809332
1260,2025-05-02,TCS.NS,3356.02,3316.39,3374.87,3305.76,1721761
1261,2025-05-05,TCS.NS,3334.75,3338.91,3387.43,3331.27,1284443
1262,2025-05-06,TCS.NS,3344.42,3344.42,3356.99,3322.19,1324763
1263,2025-05-07,TCS.NS,3306.34,3330.02,3343.94,3306.34,1477128
1264,2025-05-08,TCS.NS,3332.82,3333.69,3360.85,3314.17,2543591
1265,2025-05-09,TCS.NS,3285.46,3325.38,3331.08,3284.59,2531757
1266,2025-05-12,TCS.NS,3387.92,3499.46,3509.22,3385.21,2228678
1267,2025-05-13,TCS.NS,3499.46,3397.58,3501.97,3393.23,3062887
1268,2025-05-14,TCS.NS,3403.38,3430.16,3442.05,3391.4,2119499
1269,2025-05-15,TCS.NS,3444.95,3460.31,3479.74,3396.71,3548330
1270,2025-05-16,TCS.NS,3473.85,3442.34,3473.85,3427.64,1666727
1271,2025-05-19,TCS.NS,3431.41,3401.26,3431.41,3386.66,2537377
1272,2025-05-20,TCS.NS,3413.82,3381.44,3439.15,3377.28,2038374
1273,2025-05-21,TCS.NS,3390.82,3408.02,3418.85,3381.44,1440153
1274,2025-05-22,TCS.NS,3378.25,3360.85,3380.96,3336.01,2034383
1275,2025-05-23,TCS.NS,3360.85,3397.2,3416.91,3349.83,1274331
1276,2025-05-26,TCS.NS,3403.38,3419.14,3426.58,3392.85,967470
1277,2025-05-27,TCS.NS,3414.01,3381.83,3421.75,3366.75,2467680
1278,2025-05-28,TCS.NS,3402.42,3380.86,3411.11,3376.32,1222933
1279,2025-05-29,TCS.NS,3387.63,3381.25,3414.5,3370.03,3188072
1280,2025-05-30,TCS.NS,3373.42,3347.71,3389.56,3337.75,3404365
1281,2025-06-02,TCS.NS,3334.75,3334.56,3344.42,3304.4,1877585
1282,2025-06-03,TCS.NS,3330.89,3291.45,3357.47,3286.91,2848125
1283,2025-06-04,TCS.NS,3304.91,3297.01,3310.56,3286.38,2544807
1284,2025-06-05,TCS.NS,3324.41,3287.45,3324.41,3280.24,3584683
1285,2025-06-06,TCS.NS,3287.45,3300.23,3306.76,3275.36,2070390
1286,2025-06-09,TCS.NS,3315.63,3336.99,3348.79,3306.76,1718678
1287,2025-06-10,TCS.NS,3354.64,3376.97,3399.31,3338.26,2419874
1288,2025-06-11,TCS.NS,3383.9,3385.75,3402.43,3363.52,2847013
1289,2025-06-12,TCS.NS,3385.75,3348.99,3388.48,3338.26,4060134
1290,2025-06-13,TCS.NS,3309.0,3360.2,3364.88,3309.0,2178493
1291,2025-06-16,TCS.NS,3354.64,3409.55,3421.93,3341.18,1934088
1292,2025-06-17,TCS.NS,3422.91,3428.07,3432.66,3401.55,2111940
1293,2025-06-18,TCS.NS,3431.78,3365.76,3450.21,3357.67,2696327
1294,2025-06-19,TCS.NS,3364.39,3339.04,3365.37,3328.31,2672768
1295,2025-06-20,TCS.NS,3340.01,3350.45,3360.79,3326.26,2351248
1296,2025-06-23,TCS.NS,3330.26,3309.39,3340.01,3286.38,3123421
1297,2025-06-24,TCS.NS,3349.38,3306.27,3356.69,3298.08,3403048
1298,2025-06-25,TCS.NS,3322.75,3359.32,3364.39,3315.63,1757699
1299,2025-06-26,TCS.NS,3359.32,3356.4,3365.76,3330.56,2879106
1300,2025-06-27,TCS.NS,3369.27,3355.72,3380.39,3345.87,1778433
1301,2025-06-30,TCS.NS,3354.54,3376.1,3378.92,3344.89,1468351
1302,2025-07-01,TCS.NS,3369.27,3344.6,3398.53,3328.8,2375183
1303,2025-07-02,TCS.NS,3400.67,3338.36,3403.3,3335.14,3090585
1304,2025-07-03,TCS.NS,3344.89,3316.42,3350.06,3313.29,2531870
1305,2025-07-04,TCS.NS,3323.44,3334.94,3341.96,3305.98,1109320
1306,2025-07-07,TCS.NS,3333.48,3327.04,3341.09,3323.83,1639174
1307,2025-07-08,TCS.NS,3320.51,3321.68,3340.01,3309.2,2325242
1308,2025-07-09,TCS.NS,3325.39,3299.84,3329.29,3283.45,2034938
1309,2025-07-10,TCS.NS,3296.13,3298.08,3314.66,3272.73,3035012
1310,2025-07-11,TCS.NS,3218.02,3184.96,3252.25,3180.18,7635550
1311,2025-07-14,TCS.NS,3184.96,3142.73,3190.81,3120.6,3924009
1312,2025-07-15,TCS.NS,3126.45,3171.6,3178.52,3126.45,2590889
1313,2025-07-16,TCS.NS,3157.61,3163.58,3175.12,3151.34,2540733
1314,2025-07-17,TCS.NS,3154.77,3140.19,3172.28,3135.2,2947640
1315,2025-07-18,TCS.NS,3155.65,3121.3,3159.37,3118.47,3432645
1316,2025-07-21,TCS.NS,3121.4,3090.29,3128.84,3084.22,3844346
1317,2025-07-22,TCS.NS,3091.66,3091.66,3111.72,3086.76,3198036
1318,2025-07-23,TCS.NS,3091.66,3110.74,3113.57,3089.7,1922875
1319,2025-07-24,TCS.NS,3097.04,3080.31,3105.45,3072.48,2934778
1320,2025-07-25,TCS.NS,3072.48,3068.37,3089.01,3058.39,2568917
1321,2025-07-28,TCS.NS,3043.12,3013.08,3050.95,3003.89,3374473
1322,2025-07-29,TCS.NS,2994.2,2990.28,3007.9,2975.8,4785312
1323,2025-07-30,TCS.NS,2994.2,2987.94,3003.0,2981.67,2880121
1324,2025-07-31,TCS.NS,2976.29,2971.5,2994.0,2950.17,2968371
1325,2025-08-01,TCS.NS,2964.75,2938.42,2971.5,2935.49,2053847
1326,2025-08-04,TCS.NS,2944.39,3008.29,3013.18,2927.27,2519252
1327,2025-08-05,TCS.NS,3008.29,2998.01,3011.32,2976.59,1927996
1328,2025-08-06,TCS.NS,2997.13,2967.09,3000.85,2960.93,1487081
1329,2025-08-07,TCS.NS,2951.14,2981.48,2985.98,2946.15,2543076
1330,2025-08-08,TCS.NS,2982.55,2971.11,2994.0,2959.95,2762140
1331,2025-08-11,TCS.NS,2971.11,2975.41,2984.32,2956.33,1884215
1332,2025-08-12,TCS.NS,2975.61,2970.13,3029.82,2961.81,3358232
1333,2025-08-13,TCS.NS,2970.81,2970.91,2978.93,2963.47,2148166
1334,2025-08-14,TCS.NS,2968.76,2957.31,2990.19,2954.18,3342174
1335,2025-08-18,TCS.NS,2980.99,2946.45,2983.43,2938.82,2945609
1336,2025-08-19,TCS.NS,2946.45,2951.34,2959.95,2946.35,2650784
1337,2025-08-20,TCS.NS,2946.15,3031.97,3036.66,2946.15,4952358
1338,2025-08-21,TCS.NS,3062.69,3035.88,3062.69,3016.8,3230726
1339,2025-08-22,TCS.NS,3019.64,2988.33,3029.13,2984.41,1593791
1340,2025-08-25,TCS.NS,3020.91,3073.07,3084.22,3010.93,3448370
1341,2025-08-26,TCS.NS,3061.71,3089.31,3094.0,3052.91,5522097
1342,2025-08-28,TCS.NS,3077.37,3027.17,3078.84,3020.13,3116051
1343,2025-08-29,TCS.NS,3026.49,3018.37,3048.02,3011.03,2271789
1344,2025-09-01,TCS.NS,3023.55,3045.67,3063.77,3023.55,1246862
1345,2025-09-02,TCS.NS,3053.98,3044.59,3087.16,3036.37,2185229
1346,2025-09-03,TCS.NS,3062.6,3030.89,3074.34,3021.6,1799774
1347,2025-09-04,TCS.NS,3048.99,3029.13,3050.95,3024.34,1481391
1348,2025-09-05,TCS.NS,3030.5,2982.75,3036.66,2963.47,2802055
1349,2025-09-08,TCS.NS,2984.41,2954.08,2998.99,2951.14,2626187
1350,2025-09-09,TCS.NS,2966.9,2983.83,2994.2,2965.63,2489301
1351,2025-09-10,TCS.NS,2990.68,3043.12,3055.55,2987.74,2079428
1352,2025-09-11,TCS.NS,3071.5,3057.02,3071.5,3043.22,2263446
1353,2025-09-12,TCS.NS,3076.39,3066.02,3080.99,3053.89,1447167
1354,2025-09-15,TCS.NS,3066.61,3044.98,3066.61,3029.42,1732539
1355,2025-09-16,TCS.NS,3060.74,3078.06,3082.26,3042.24,2573429
1356,2025-09-17,TCS.NS,3084.22,3104.57,3113.97,3074.83,2418271
1357,2025-09-18,TCS.NS,3116.51,3108.39,3134.12,3093.42,2633138
1358,2025-09-19,TCS.NS,3101.83,3101.05,3112.11,3076.39,4901694
1359,2025-09-22,TCS.NS,3028.45,3007.7,3040.09,2999.09,3634901
1360,2025-09-23,TCS.NS,3003.98,2996.55,3014.45,2986.37,3177741
1361,2025-09-24,TCS.NS,2984.41,2970.13,2991.26,2967.78,1625714
1362,2025-09-25,TCS.NS,2957.02,2893.8,2964.45,2887.54,4974361
1363,2025-09-26,TCS.NS,2877.76,2836.76,2891.26,2829.13,3934636
1364,2025-09-29,TCS.NS,2853.29,2833.82,2866.31,2831.77,3110035
1365,2025-09-30,TCS.NS,2848.4,2826.29,2852.61,2823.06,2253458
1366,2025-10-01,TCS.NS,2828.83,2851.53,2861.91,2804.96,1952902
1367,2025-10-03,TCS.NS,2861.12,2839.5,2861.12,2828.93,2899519
1368,2025-10-06,TCS.NS,2839.6,2924.14,2929.23,2833.33,2112774
1369,2025-10-07,TCS.NS,2930.6,2909.75,2939.89,2891.95,3062943
1370,2025-10-08,TCS.NS,2911.03,2962.1,2977.56,2904.18,4121889
1371,2025-10-09,TCS.NS,2968.76,2995.86,3000.07,2955.06,3211304
1372,2025-10-10,TCS.NS,2984.41,2963.18,3003.98,2942.24,8817365
1373,2025-10-13,TCS.NS,2961.91,2942.53,2970.23,2933.73,2866865
1374,2025-10-14,TCS.NS,2956.04,2896.64,2962.1,2891.95,3611416
1375,2025-10-15,TCS.NS,2917.95,2916.78,2926.5,2898.31,4282226
1376,2025-10-16,TCS.NS,2916.87,2917.66,2921.88,2890.55,3251495
1377,2025-10-17,TCS.NS,2916.97,2909.31,2935.44,2902.63,4374683
1378,2025-10-20,TCS.NS,2932.2,2961.37,2969.03,2925.32,3133039
1379,2025-10-21,TCS.NS,2976.98,2953.02,2977.67,2942.51,310644
1380,2025-10-23,TCS.NS,3000.46,3018.33,3042.69,2981.89,5564758
1381,2025-10-24,TCS.NS,3025.01,3008.51,3034.83,3003.7,2684318
1382,2025-10-27,TCS.NS,3011.75,3029.82,3038.96,3005.56,1946312
1383,2025-10-28,TCS.NS,3021.08,3003.3,3035.03,2985.92,3470737
1384,2025-10-29,TCS.NS,3003.3,3003.01,3021.08,2991.71,2895420
1385,2025-10-30,TCS.NS,2994.66,2981.11,3009.1,2978.65,2241536
1386,2025-10-31,TCS.NS,2980.81,3003.4,3012.63,2971.09,1868085
1387,2025-11-03,TCS.NS,2992.5,2962.94,3003.4,2956.26,2194877
1388,2025-11-04,TCS.NS,2965.69,2936.81,2975.21,2922.87,2670720
1389,2025-11-06,TCS.NS,2936.71,2957.14,2970.01,2936.62,2542721
1390,2025-11-07,TCS.NS,2947.42,2938.38,2950.37,2907.64,1830520
1391,2025-11-10,TCS.NS,2939.56,2971.19,2993.48,2938.58,1556656
1392,2025-11-11,TCS.NS,2990.63,2992.6,3001.14,2964.12,2806868
1393,2025-11-12,TCS.NS,3005.37,3075.88,3080.4,3002.52,4460315
1394,2025-11-13,TCS.NS,3075.88,3050.25,3075.98,3046.62,1740435
1395,2025-11-14,TCS.NS,3034.83,3050.54,3057.52,3022.36,2210794
1396,2025-11-17,TCS.NS,3050.54,3046.81,3067.73,3031.49,2232853
1397,2025-11-18,TCS.NS,3046.62,3031.98,3049.56,3023.04,2548350
1398,2025-11-19,TCS.NS,3041.71,3091.5,3098.67,3028.45,3151053
1399,2025-11-20,TCS.NS,3091.79,3088.65,3108.0,3082.07,2700767
1400,2025-11-21,TCS.NS,3088.65,3094.35,3113.4,3079.22,4177037
1401,2025-11-24,TCS.NS,3101.62,3085.12,3122.14,3075.1,6703764
1402,2025-11-25,TCS.NS,3089.14,3063.51,3093.56,3059.38,2737920
1403,2025-11-26,TCS.NS,3063.12,3106.43,3121.26,3061.35,2508527
1404,2025-11-27,TCS.NS,3123.22,3080.6,3123.22,3069.21,2836233
1405,2025-11-28,TCS.NS,3083.94,3081.48,3091.11,3069.21,1616690
1406,2025-12-01,TCS.NS,3081.87,3077.46,3097.69,3066.46,1747647
1407,2025-12-02,TCS.NS,3075.1,3079.71,3087.87,3064.69,2512003
1408,2025-12-03,TCS.NS,3083.94,3123.22,3154.55,3082.96,3952112
1409,2025-12-04,TCS.NS,3136.97,3171.54,3191.97,3130.49,5025905
1410,2025-12-05,TCS.NS,3172.33,3180.38,3213.19,3164.87,5244013
1411,2025-12-08,TCS.NS,3185.1,3178.71,3201.7,3151.31,2544725
1412,2025-12-09,TCS.NS,3172.33,3151.02,3175.96,3124.4,2734893
1413,2025-12-10,TCS.NS,3167.42,3132.26,3167.42,3121.36,1386849
1414,2025-12-11,TCS.NS,3147.78,3134.91,3151.12,3096.8,1914362
1415,2025-12-12,TCS.NS,3140.61,3163.0,3165.46,3128.82,1146554
1416,2025-12-15,TCS.NS,3153.77,3172.53,3180.38,3140.21,1562190
1417,2025-12-16,TCS.NS,3162.51,3147.88,3162.51,3134.13,1734623
1418,2025-12-17,TCS.NS,3143.36,3160.35,3179.11,3143.36,1376350
1419,2025-12-18,TCS.NS,3170.37,3222.22,3229.1,3163.49,2307422
1420,2025-12-19,TCS.NS,3240.1,3223.4,3258.66,3220.26,3902511
1421,2025-12-22,TCS.NS,3250.9,3265.54,3269.17,3232.24,2632816
1422,2025-12-23,TCS.NS,3260.63,3250.9,3260.63,3234.7,2365420
1423,2025-12-24,TCS.NS,3245.11,3259.74,3267.7,3237.25,1367708
